,seed_45,seed_45,seed_359,seed_359,seed_6185,seed_6185,seed_102,seed_102,seed_421,seed_421,seed_123,seed_123,seed_5676,seed_5676,seed_368,seed_368,seed_945,seed_945,seed_909,seed_909,seed_604,seed_604,seed_31,seed_31,seed_7736,seed_7736,seed_766,seed_766,seed_824,seed_824,seed_8623,seed_8623,seed_788,seed_788,seed_781,seed_781,seed_118,seed_118,seed_1946,seed_1946,seed_135,seed_135,seed_169,seed_169,seed_577,seed_577,seed_369,seed_369,seed_9342,seed_9342,seed_980,seed_980,seed_310,seed_310,seed_690,seed_690,seed_288,seed_288,seed_715,seed_715,seed_2672,seed_2672,seed_184,seed_184,seed_148,seed_148,seed_262,seed_262,seed_931,seed_931,seed_404,seed_404,seed_849,seed_849,seed_177,seed_177,seed_340,seed_340,seed_8,seed_8,seed_3794,seed_3794,seed_759,seed_759,seed_245,seed_245,seed_412,seed_412,seed_479,seed_479,seed_764,seed_764,seed_753,seed_753,seed_882,seed_882,seed_362,seed_362,seed_4143,seed_4143
28,64,0.427846,18,0.932613,19,0.869142,63,0.673479,62,0.6771,39,0.735191,22,0.820774,28,0.797176,62,0.6771,59,0.65301,88,0.64553,32,0.724231,59,0.65301,67,0.558344,26,0.839722,15,0.92212,25,0.832971,28,0.797176,31,0.746997,62,0.6771,35,0.775094,67,0.558344,86,0.638409,67,0.558344,45,0.456972,57,0.65512,33,0.725884,64,0.427846,63,0.673479,25,0.832971,78,0.590437,27,0.825486,41,0.696129,64,0.427846,32,0.724231,3,0.529015,32,0.724231,21,0.904846,28,0.797176,35,0.775094,63,0.673479,95,0.649364,64,0.427846,27,0.825486,95,0.649364,63,0.673479,25,0.832971,64,0.427846,24,0.857797,43,0.681477
29,62,0.6771,58,0.829756,20,0.899917,59,0.65301,45,0.456972,31,0.746997,28,0.797176,30,0.691636,45,0.456972,41,0.696129,89,0.528122,6,0.521209,60,0.624609,41,0.696129,27,0.825486,18,0.932613,22,0.820774,32,0.724231,28,0.797176,67,0.558344,37,0.760199,89,0.528122,80,0.47378,63,0.673479,63,0.673479,44,0.595148,39,0.735191,63,0.673479,59,0.65301,22,0.820774,63,0.673479,28,0.797176,30,0.691636,97,0.394429,34,0.757861,30,0.691636,33,0.725884,18,0.932613,30,0.691636,38,0.73516,59,0.65301,90,0.581536,62,0.6771,28,0.797176,86,0.638409,59,0.65301,26,0.839722,89,0.528122,25,0.832971,15,0.92212
30,45,0.456972,15,0.92212,3,0.529015,57,0.65512,86,0.638409,33,0.725884,30,0.691636,31,0.746997,89,0.528122,44,0.595148,63,0.673479,33,0.725884,57,0.65512,30,0.691636,28,0.797176,17,0.902128,26,0.839722,33,0.725884,27,0.825486,64,0.427846,40,0.741053,68,0.553297,63,0.673479,59,0.65301,59,0.65301,37,0.760199,28,0.797176,59,0.65301,41,0.696129,26,0.839722,59,0.65301,31,0.746997,16,0.88388,63,0.673479,28,0.797176,32,0.724231,31,0.746997,17,0.902128,32,0.724231,39,0.735191,41,0.696129,86,0.638409,63,0.673479,30,0.691636,62,0.6771,62,0.6771,27,0.825486,63,0.673479,22,0.820774,14,0.901296
31,67,0.558344,14,0.901296,25,0.832971,89,0.528122,89,0.528122,34,0.757861,32,0.724231,32,0.724231,63,0.673479,16,0.88388,59,0.65301,31,0.746997,36,0.727446,15,0.92212,30,0.691636,14,0.901296,27,0.825486,31,0.746997,25,0.832971,63,0.673479,44,0.595148,62,0.6771,59,0.65301,60,0.624609,67,0.558344,40,0.741053,27,0.825486,41,0.696129,30,0.691636,27,0.825486,41,0.696129,32,0.724231,18,0.932613,59,0.65301,27,0.825486,33,0.725884,34,0.757861,19,0.869142,33,0.725884,34,0.757861,30,0.691636,62,0.6771,89,0.528122,32,0.724231,45,0.456972,41,0.696129,28,0.797176,59,0.65301,26,0.839722,13,0.936549
32,63,0.673479,13,0.936549,58,0.829756,38,0.73516,63,0.673479,32,0.724231,31,0.746997,29,0.733492,59,0.65301,18,0.932613,49,0.368797,34,0.757861,42,0.68768,14,0.901296,32,0.724231,19,0.869142,28,0.797176,36,0.727446,24,0.857797,59,0.65301,28,0.797176,63,0.673479,41,0.696129,57,0.65512,57,0.65512,35,0.775094,25,0.832971,30,0.691636,23,0.87748,28,0.797176,30,0.691636,34,0.757861,58,0.829756,41,0.696129,26,0.839722,31,0.746997,35,0.775094,20,0.899917,31,0.746997,31,0.746997,25,0.832971,63,0.673479,43,0.681477,33,0.725884,89,0.528122,45,0.456972,10,0.368919,41,0.696129,58,0.829756,21,0.904846
33,59,0.65301,20,0.899917,22,0.820774,34,0.757861,65,0.557771,28,0.797176,34,0.757861,33,0.725884,41,0.696129,58,0.829756,41,0.696129,35,0.775094,33,0.725884,13,0.936549,33,0.725884,16,0.88388,30,0.691636,42,0.68768,23,0.87748,41,0.696129,27,0.825486,59,0.65301,16,0.88388,33,0.725884,65,0.557771,38,0.73516,5,0.506045,44,0.595148,24,0.857797,32,0.724231,23,0.87748,35,0.775094,17,0.902128,30,0.691636,23,0.87748,36,0.727446,37,0.760199,5,0.506045,36,0.727446,33,0.725884,32,0.724231,59,0.65301,19,0.869142,31,0.746997,67,0.558344,30,0.691636,3,0.529015,30,0.691636,29,0.733492,20,0.899917
34,41,0.696129,21,0.904846,32,0.724231,33,0.725884,59,0.65301,27,0.825486,39,0.735191,34,0.757861,30,0.691636,17,0.902128,16,0.88388,38,0.73516,32,0.724231,18,0.932613,31,0.746997,21,0.904846,32,0.724231,29,0.733492,21,0.904846,30,0.691636,5,0.506045,41,0.696129,18,0.932613,42,0.68768,60,0.624609,34,0.757861,32,0.724231,16,0.88388,3,0.529015,31,0.746997,3,0.529015,38,0.73516,19,0.869142,49,0.368797,21,0.904846,29,0.733492,40,0.741053,25,0.832971,29,0.733492,32,0.724231,26,0.839722,41,0.696129,17,0.902128,36,0.727446,63,0.673479,23,0.87748,59,0.65301,24,0.857797,3,0.529015,23,0.87748
35,30,0.691636,17,0.902128,33,0.725884,31,0.746997,57,0.65512,26,0.839722,35,0.775094,35,0.775094,14,0.901296,19,0.869142,18,0.932613,37,0.760199,31,0.746997,16,0.88388,29,0.733492,58,0.829756,6,0.521209,34,0.757861,20,0.899917,43,0.681477,26,0.839722,30,0.691636,19,0.869142,32,0.724231,32,0.724231,31,0.746997,26,0.839722,18,0.932613,5,0.506045,33,0.725884,24,0.857797,37,0.760199,15,0.92212,43,0.681477,13,0.936549,42,0.68768,38,0.73516,22,0.820774,34,0.757861,29,0.733492,24,0.857797,30,0.691636,18,0.932613,42,0.68768,65,0.557771,24,0.857797,32,0.724231,26,0.839722,32,0.724231,5,0.506045
36,21,0.904846,19,0.869142,38,0.73516,42,0.68768,56,0.699507,23,0.87748,38,0.73516,37,0.760199,15,0.92212,15,0.92212,58,0.829756,40,0.741053,34,0.757861,20,0.899917,36,0.727446,3,0.529015,37,0.760199,39,0.735191,13,0.936549,16,0.88388,25,0.832971,16,0.88388,15,0.92212,31,0.746997,42,0.68768,33,0.725884,24,0.857797,17,0.902128,25,0.832971,34,0.757861,25,0.832971,40,0.741053,14,0.901296,16,0.88388,20,0.899917,34,0.757861,39,0.735191,26,0.839722,42,0.68768,42,0.68768,23,0.87748,43,0.681477,16,0.88388,29,0.733492,59,0.65301,32,0.724231,33,0.725884,32,0.724231,35,0.775094,24,0.857797
37,20,0.899917,23,0.87748,35,0.775094,35,0.775094,29,0.733492,24,0.857797,5,0.506045,40,0.741053,18,0.932613,14,0.901296,17,0.902128,44,0.595148,38,0.73516,19,0.869142,34,0.757861,20,0.899917,40,0.741053,38,0.73516,15,0.92212,18,0.932613,24,0.857797,14,0.901296,13,0.936549,28,0.797176,33,0.725884,32,0.724231,23,0.87748,19,0.869142,21,0.904846,35,0.775094,26,0.839722,33,0.725884,13,0.936549,18,0.932613,15,0.92212,39,0.735191,44,0.595148,58,0.829756,38,0.73516,28,0.797176,21,0.904846,45,0.456972,58,0.829756,34,0.757861,41,0.696129,21,0.904846,31,0.746997,25,0.832971,39,0.735191,25,0.832971
38,22,0.820774,22,0.820774,30,0.691636,37,0.760199,39,0.735191,21,0.904846,33,0.725884,38,0.73516,16,0.88388,13,0.936549,19,0.869142,39,0.735191,35,0.775094,17,0.902128,38,0.73516,22,0.820774,44,0.595148,35,0.775094,14,0.901296,58,0.829756,23,0.87748,18,0.932613,20,0.899917,26,0.839722,49,0.368797,39,0.735191,21,0.904846,15,0.92212,13,0.936549,38,0.73516,27,0.825486,44,0.595148,20,0.899917,58,0.829756,14,0.901296,38,0.73516,29,0.733492,32,0.724231,39,0.735191,27,0.825486,3,0.529015,16,0.88388,41,0.696129,38,0.73516,30,0.691636,20,0.899917,42,0.68768,23,0.87748,33,0.725884,26,0.839722
39,13,0.936549,24,0.857797,37,0.760199,44,0.595148,34,0.757861,13,0.936549,37,0.760199,39,0.735191,58,0.829756,21,0.904846,43,0.681477,29,0.733492,39,0.735191,21,0.904846,35,0.775094,30,0.691636,31,0.746997,37,0.760199,18,0.932613,15,0.92212,21,0.904846,17,0.902128,14,0.901296,24,0.857797,36,0.727446,28,0.797176,13,0.936549,14,0.901296,15,0.92212,37,0.760199,28,0.797176,39,0.735191,21,0.904846,15,0.92212,18,0.932613,35,0.775094,57,0.65512,40,0.741053,35,0.775094,5,0.506045,20,0.899917,18,0.932613,15,0.92212,39,0.735191,23,0.87748,3,0.529015,36,0.727446,5,0.506045,57,0.65512,22,0.820774
40,14,0.901296,25,0.832971,40,0.741053,39,0.735191,36,0.727446,15,0.92212,40,0.741053,44,0.595148,17,0.902128,20,0.899917,15,0.92212,36,0.727446,40,0.741053,58,0.829756,37,0.760199,32,0.724231,33,0.725884,40,0.741053,16,0.88388,14,0.901296,13,0.936549,19,0.869142,21,0.904846,23,0.87748,31,0.746997,27,0.825486,18,0.932613,58,0.829756,14,0.901296,40,0.741053,21,0.904846,57,0.65512,23,0.87748,14,0.901296,16,0.88388,37,0.760199,36,0.727446,30,0.691636,37,0.760199,26,0.839722,13,0.936549,58,0.829756,13,0.936549,35,0.775094,24,0.857797,25,0.832971,34,0.757861,21,0.904846,36,0.727446,27,0.825486
41,15,0.92212,26,0.839722,41,0.696129,29,0.733492,31,0.746997,14,0.901296,44,0.595148,57,0.65512,19,0.869142,5,0.506045,14,0.901296,42,0.68768,37,0.760199,3,0.529015,40,0.741053,37,0.760199,34,0.757861,57,0.65512,17,0.902128,13,0.936549,18,0.932613,15,0.92212,17,0.902128,13,0.936549,28,0.797176,26,0.839722,17,0.902128,13,0.936549,16,0.88388,44,0.595148,13,0.936549,29,0.733492,22,0.820774,13,0.936549,58,0.829756,40,0.741053,42,0.68768,36,0.727446,40,0.741053,25,0.832971,14,0.901296,15,0.92212,20,0.899917,37,0.760199,32,0.724231,26,0.839722,29,0.733492,20,0.899917,42,0.68768,28,0.797176
42,18,0.932613,27,0.825486,57,0.65512,36,0.727446,33,0.725884,16,0.88388,29,0.733492,36,0.727446,13,0.936549,23,0.87748,13,0.936549,57,0.65512,44,0.595148,23,0.87748,39,0.735191,36,0.727446,35,0.775094,41,0.696129,19,0.869142,21,0.904846,19,0.869142,13,0.936549,58,0.829756,14,0.901296,27,0.825486,5,0.506045,15,0.92212,21,0.904846,20,0.899917,39,0.735191,14,0.901296,36,0.727446,24,0.857797,21,0.904846,17,0.902128,57,0.65512,41,0.696129,42,0.68768,57,0.65512,24,0.857797,15,0.92212,14,0.901296,14,0.901296,40,0.741053,25,0.832971,13,0.936549,57,0.65512,22,0.820774,41,0.696129,30,0.691636
43,58,0.829756,28,0.797176,4,0.444846,28,0.797176,42,0.68768,18,0.932613,36,0.727446,42,0.68768,20,0.899917,24,0.857797,3,0.529015,41,0.696129,29,0.733492,24,0.857797,44,0.595148,42,0.68768,38,0.73516,43,0.681477,30,0.691636,20,0.899917,15,0.92212,58,0.829756,23,0.87748,15,0.92212,26,0.839722,25,0.832971,14,0.901296,20,0.899917,18,0.932613,29,0.733492,15,0.92212,42,0.68768,25,0.832971,20,0.899917,19,0.869142,41,0.696129,43,0.681477,41,0.696129,1,0.55386,23,0.87748,18,0.932613,13,0.936549,21,0.904846,44,0.595148,3,0.529015,14,0.901296,38,0.73516,13,0.936549,56,0.699507,32,0.724231
44,16,0.88388,32,0.724231,43,0.681477,27,0.825486,28,0.797176,20,0.899917,42,0.68768,41,0.696129,21,0.904846,25,0.832971,21,0.904846,43,0.681477,28,0.797176,25,0.832971,42,0.68768,41,0.696129,12,0.0,6,0.521209,3,0.529015,5,0.506045,14,0.901296,20,0.899917,3,0.529015,21,0.904846,25,0.832971,24,0.857797,19,0.869142,23,0.87748,58,0.829756,42,0.68768,18,0.932613,41,0.696129,26,0.839722,23,0.87748,24,0.857797,43,0.681477,45,0.456972,80,0.47378,43,0.681477,21,0.904846,58,0.829756,21,0.904846,3,0.529015,57,0.65512,27,0.825486,15,0.92212,35,0.775094,14,0.901296,10,0.368919,31,0.746997
45,19,0.869142,31,0.746997,59,0.65301,26,0.839722,27,0.825486,58,0.829756,41,0.696129,75,0.644678,22,0.820774,26,0.839722,20,0.899917,59,0.65301,27,0.825486,22,0.820774,57,0.65512,57,0.65512,57,0.65512,45,0.456972,22,0.820774,17,0.902128,16,0.88388,3,0.529015,30,0.691636,16,0.88388,24,0.857797,23,0.87748,16,0.88388,24,0.857797,17,0.902128,36,0.727446,17,0.902128,43,0.681477,27,0.825486,17,0.902128,22,0.820774,45,0.456972,59,0.65301,56,0.699507,75,0.644678,13,0.936549,17,0.902128,20,0.899917,23,0.87748,62,0.6771,26,0.839722,16,0.88388,39,0.735191,15,0.92212,4,0.444846,33,0.725884
46,17,0.902128,33,0.725884,60,0.624609,5,0.506045,26,0.839722,17,0.902128,57,0.65512,74,0.658964,5,0.506045,22,0.820774,23,0.87748,63,0.673479,26,0.839722,26,0.839722,41,0.696129,56,0.699507,42,0.68768,59,0.65301,26,0.839722,19,0.869142,20,0.899917,21,0.904846,24,0.857797,20,0.899917,21,0.904846,21,0.904846,20,0.899917,25,0.832971,19,0.869142,57,0.65512,16,0.88388,5,0.506045,28,0.797176,19,0.869142,25,0.832971,6,0.521209,63,0.673479,11,0.339554,96,0.641716,15,0.92212,19,0.869142,5,0.506045,24,0.857797,59,0.65301,28,0.797176,18,0.932613,37,0.760199,18,0.932613,5,0.506045,37,0.760199
47,43,0.681477,34,0.757861,63,0.673479,32,0.724231,25,0.832971,19,0.869142,59,0.65301,43,0.681477,43,0.681477,27,0.825486,24,0.857797,62,0.6771,24,0.857797,27,0.825486,56,0.699507,4,0.444846,41,0.696129,95,0.649364,58,0.829756,22,0.820774,17,0.902128,43,0.681477,25,0.832971,18,0.932613,20,0.899917,20,0.899917,22,0.820774,22,0.820774,22,0.820774,68,0.553297,20,0.899917,45,0.456972,31,0.746997,24,0.857797,30,0.691636,59,0.65301,68,0.553297,3,0.529015,95,0.649364,14,0.901296,16,0.88388,17,0.902128,22,0.820774,3,0.529015,37,0.760199,58,0.829756,40,0.741053,16,0.88388,43,0.681477,40,0.741053
48,3,0.529015,35,0.775094,68,0.553297,25,0.832971,23,0.87748,22,0.820774,62,0.6771,56,0.699507,23,0.87748,28,0.797176,25,0.832971,69,0.655095,23,0.87748,28,0.797176,43,0.681477,43,0.681477,39,0.735191,96,0.641716,32,0.724231,23,0.87748,22,0.820774,23,0.87748,26,0.839722,17,0.902128,22,0.820774,22,0.820774,58,0.829756,26,0.839722,26,0.839722,60,0.624609,19,0.869142,59,0.65301,32,0.724231,22,0.820774,38,0.73516,91,0.625649,60,0.624609,64,0.427846,97,0.394429,18,0.932613,22,0.820774,19,0.869142,25,0.832971,60,0.624609,34,0.757861,17,0.902128,71,0.669569,17,0.902128,76,0.645276,35,0.775094
49,23,0.87748,38,0.73516,62,0.6771,24,0.857797,21,0.904846,25,0.832971,68,0.553297,10,0.368919,24,0.857797,30,0.691636,22,0.820774,68,0.553297,21,0.904846,32,0.724231,45,0.456972,5,0.506045,29,0.733492,92,0.665694,33,0.725884,24,0.857797,58,0.829756,5,0.506045,27,0.825486,19,0.869142,13,0.936549,13,0.936549,30,0.691636,27,0.825486,27,0.825486,69,0.655095,22,0.820774,0,0.13848,34,0.757861,25,0.832971,35,0.775094,73,0.687847,5,0.506045,43,0.681477,59,0.65301,16,0.88388,43,0.681477,23,0.87748,26,0.839722,45,0.456972,31,0.746997,19,0.869142,68,0.553297,19,0.869142,73,0.687847,34,0.757861
50,24,0.857797,39,0.735191,45,0.456972,23,0.87748,13,0.936549,30,0.691636,60,0.624609,92,0.665694,25,0.832971,32,0.724231,26,0.839722,67,0.558344,20,0.899917,31,0.746997,59,0.65301,45,0.456972,36,0.727446,91,0.625649,38,0.73516,25,0.832971,30,0.691636,22,0.820774,28,0.797176,3,0.529015,18,0.932613,15,0.92212,29,0.733492,28,0.797176,28,0.797176,71,0.669569,58,0.829756,4,0.444846,29,0.733492,26,0.839722,37,0.760199,76,0.645276,62,0.6771,59,0.65301,60,0.624609,17,0.902128,5,0.506045,22,0.820774,27,0.825486,68,0.553297,5,0.506045,22,0.820774,88,0.64553,58,0.829756,74,0.658964,38,0.73516
51,25,0.832971,37,0.760199,69,0.655095,21,0.904846,14,0.901296,38,0.73516,45,0.456972,96,0.641716,26,0.839722,33,0.725884,27,0.825486,71,0.669569,13,0.936549,33,0.725884,60,0.624609,59,0.65301,59,0.65301,90,0.581536,68,0.553297,26,0.839722,29,0.733492,24,0.857797,22,0.820774,58,0.829756,19,0.869142,18,0.932613,36,0.727446,32,0.724231,32,0.724231,86,0.638409,32,0.724231,60,0.624609,35,0.775094,27,0.825486,40,0.741053,74,0.658964,69,0.655095,60,0.624609,63,0.673479,20,0.899917,27,0.825486,24,0.857797,28,0.797176,69,0.655095,21,0.904846,27,0.825486,60,0.624609,27,0.825486,91,0.625649,44,0.595148
52,26,0.839722,40,0.741053,67,0.558344,20,0.899917,15,0.92212,35,0.775094,10,0.368919,95,0.649364,27,0.825486,31,0.746997,28,0.797176,72,0.619629,18,0.932613,34,0.757861,63,0.673479,60,0.624609,67,0.558344,0,0.13848,42,0.68768,27,0.825486,39,0.735191,25,0.832971,32,0.724231,25,0.832971,15,0.92212,14,0.901296,42,0.68768,33,0.725884,33,0.725884,88,0.64553,33,0.725884,63,0.673479,37,0.760199,28,0.797176,41,0.696129,72,0.619629,67,0.558344,63,0.673479,68,0.553297,19,0.869142,28,0.797176,25,0.832971,30,0.691636,67,0.558344,20,0.899917,28,0.797176,86,0.638409,28,0.797176,90,0.581536,39,0.735191
53,5,0.506045,44,0.595148,71,0.669569,18,0.932613,20,0.899917,37,0.760199,71,0.669569,91,0.625649,28,0.797176,42,0.68768,30,0.691636,45,0.456972,17,0.902128,35,0.775094,71,0.669569,63,0.673479,88,0.64553,4,0.444846,39,0.735191,28,0.797176,36,0.727446,26,0.839722,33,0.725884,22,0.820774,14,0.901296,17,0.902128,41,0.696129,31,0.746997,31,0.746997,72,0.619629,31,0.746997,71,0.669569,40,0.741053,32,0.724231,68,0.553297,63,0.673479,71,0.669569,71,0.669569,62,0.6771,58,0.829756,33,0.725884,26,0.839722,59,0.65301,71,0.669569,22,0.820774,31,0.746997,72,0.619629,33,0.725884,59,0.65301,29,0.733492
54,27,0.825486,29,0.733492,72,0.619629,19,0.869142,18,0.932613,40,0.741053,72,0.619629,73,0.687847,32,0.724231,34,0.757861,32,0.724231,60,0.624609,15,0.92212,37,0.760199,68,0.553297,69,0.655095,72,0.619629,5,0.506045,29,0.733492,3,0.529015,42,0.68768,27,0.825486,31,0.746997,27,0.825486,17,0.902128,16,0.88388,56,0.699507,29,0.733492,34,0.757861,76,0.645276,34,0.757861,88,0.64553,38,0.73516,33,0.725884,67,0.558344,68,0.553297,72,0.619629,69,0.655095,93,0.0,22,0.820774,31,0.746997,27,0.825486,32,0.724231,72,0.619629,13,0.936549,33,0.725884,4,0.444846,31,0.746997,63,0.673479,42,0.68768
55,28,0.797176,57,0.65512,88,0.64553,17,0.902128,16,0.88388,41,0.696129,69,0.655095,76,0.645276,33,0.725884,29,0.733492,33,0.725884,5,0.506045,14,0.901296,40,0.741053,88,0.64553,68,0.553297,5,0.506045,74,0.658964,36,0.727446,32,0.724231,41,0.696129,28,0.797176,34,0.757861,30,0.691636,16,0.88388,19,0.869142,55,0.420117,36,0.727446,35,0.775094,89,0.528122,29,0.733492,72,0.619629,44,0.595148,31,0.746997,80,0.47378,60,0.624609,76,0.645276,68,0.553297,71,0.669569,30,0.691636,34,0.757861,28,0.797176,31,0.746997,76,0.645276,15,0.92212,34,0.757861,62,0.6771,34,0.757861,71,0.669569,36,0.727446
56,32,0.724231,36,0.727446,86,0.638409,13,0.936549,24,0.857797,88,0.64553,67,0.558344,90,0.581536,31,0.746997,36,0.727446,31,0.746997,76,0.645276,16,0.88388,38,0.73516,86,0.638409,62,0.6771,62,0.6771,73,0.687847,1,0.55386,33,0.725884,56,0.699507,32,0.724231,35,0.775094,34,0.757861,23,0.87748,58,0.829756,3,0.529015,42,0.68768,40,0.741053,73,0.687847,35,0.775094,86,0.638409,39,0.735191,34,0.757861,64,0.427846,62,0.6771,73,0.687847,62,0.6771,72,0.619629,36,0.727446,29,0.733492,32,0.724231,33,0.725884,73,0.687847,14,0.901296,35,0.775094,76,0.645276,35,0.775094,68,0.553297,57,0.65512
