,seed_45,seed_45,seed_359,seed_359,seed_6185,seed_6185,seed_102,seed_102,seed_421,seed_421,seed_123,seed_123,seed_5676,seed_5676,seed_368,seed_368,seed_945,seed_945,seed_909,seed_909,seed_604,seed_604,seed_31,seed_31,seed_7736,seed_7736,seed_766,seed_766,seed_824,seed_824,seed_8623,seed_8623,seed_788,seed_788,seed_781,seed_781,seed_118,seed_118,seed_1946,seed_1946,seed_135,seed_135,seed_169,seed_169,seed_577,seed_577,seed_369,seed_369,seed_9342,seed_9342,seed_980,seed_980,seed_310,seed_310,seed_690,seed_690,seed_288,seed_288,seed_715,seed_715,seed_2672,seed_2672,seed_184,seed_184,seed_148,seed_148,seed_262,seed_262,seed_931,seed_931,seed_404,seed_404,seed_849,seed_849,seed_177,seed_177,seed_340,seed_340,seed_8,seed_8,seed_3794,seed_3794,seed_759,seed_759,seed_245,seed_245,seed_412,seed_412,seed_479,seed_479,seed_764,seed_764,seed_753,seed_753,seed_882,seed_882,seed_362,seed_362,seed_4143,seed_4143
57,33,0.725884,42,0.68768,76,0.645276,15,0.92212,19,0.869142,92,0.665694,3,0.529015,45,0.456972,34,0.757861,39,0.735191,34,0.757861,73,0.687847,19,0.869142,44,0.595148,69,0.655095,71,0.669569,45,0.456972,76,0.645276,41,0.696129,31,0.746997,67,0.558344,33,0.725884,38,0.73516,29,0.733492,30,0.691636,30,0.691636,43,0.681477,34,0.757861,37,0.760199,74,0.658964,37,0.760199,62,0.6771,33,0.725884,29,0.733492,43,0.681477,0,0.13848,74,0.658964,72,0.619629,69,0.655095,41,0.696129,36,0.727446,33,0.725884,34,0.757861,74,0.658964,18,0.932613,37,0.760199,73,0.687847,37,0.760199,69,0.655095,41,0.696129
58,31,0.746997,60,0.624609,73,0.687847,14,0.901296,17,0.902128,96,0.641716,88,0.64553,59,0.65301,37,0.760199,35,0.775094,35,0.775094,74,0.658964,22,0.820774,39,0.735191,72,0.619629,72,0.619629,63,0.673479,72,0.619629,6,0.521209,34,0.757861,3,0.529015,31,0.746997,37,0.760199,36,0.727446,58,0.829756,29,0.733492,60,0.624609,39,0.735191,38,0.73516,91,0.625649,40,0.741053,76,0.645276,57,0.65512,35,0.775094,91,0.625649,4,0.444846,91,0.625649,67,0.558344,56,0.699507,92,0.665694,57,0.65512,31,0.746997,35,0.775094,91,0.625649,16,0.88388,40,0.741053,74,0.658964,40,0.741053,60,0.624609,0,0.13848
59,34,0.757861,3,0.529015,74,0.658964,16,0.88388,30,0.691636,91,0.625649,86,0.638409,60,0.624609,40,0.741053,38,0.73516,38,0.73516,78,0.590437,25,0.832971,29,0.733492,62,0.6771,73,0.687847,76,0.645276,71,0.669569,43,0.681477,35,0.775094,43,0.681477,34,0.757861,40,0.741053,38,0.73516,34,0.757861,36,0.727446,92,0.665694,35,0.775094,44,0.595148,90,0.581536,38,0.73516,73,0.687847,36,0.727446,38,0.73516,92,0.665694,71,0.669569,92,0.665694,76,0.645276,5,0.506045,56,0.699507,42,0.68768,34,0.757861,37,0.760199,92,0.665694,58,0.829756,38,0.73516,91,0.625649,38,0.73516,88,0.64553,78,0.590437
60,37,0.760199,91,0.625649,91,0.625649,22,0.820774,58,0.829756,86,0.638409,76,0.645276,63,0.673479,35,0.775094,37,0.760199,37,0.760199,91,0.625649,58,0.829756,57,0.65512,76,0.645276,76,0.645276,73,0.687847,68,0.553297,60,0.624609,38,0.73516,55,0.420117,42,0.68768,44,0.595148,35,0.775094,29,0.733492,42,0.68768,96,0.641716,38,0.73516,29,0.733492,12,0.0,44,0.595148,69,0.655095,42,0.68768,37,0.760199,78,0.590437,69,0.655095,96,0.641716,73,0.687847,92,0.665694,10,0.368919,38,0.73516,29,0.733492,40,0.741053,96,0.641716,17,0.902128,29,0.733492,92,0.665694,44,0.595148,86,0.638409,12,0.0
61,40,0.741053,89,0.528122,90,0.581536,58,0.829756,5,0.506045,95,0.649364,73,0.687847,72,0.619629,38,0.73516,40,0.741053,40,0.741053,92,0.665694,30,0.691636,36,0.727446,73,0.687847,74,0.658964,91,0.625649,69,0.655095,64,0.427846,37,0.760199,4,0.444846,38,0.73516,39,0.735191,39,0.735191,35,0.775094,41,0.696129,91,0.625649,37,0.760199,39,0.735191,62,0.6771,39,0.735191,74,0.658964,1,0.55386,40,0.741053,90,0.581536,92,0.665694,95,0.649364,74,0.658964,74,0.658964,96,0.641716,35,0.775094,38,0.73516,38,0.73516,95,0.649364,19,0.869142,44,0.595148,96,0.641716,39,0.735191,89,0.528122,3,0.529015
62,35,0.775094,92,0.665694,89,0.528122,30,0.691636,22,0.820774,78,0.590437,74,0.658964,71,0.669569,44,0.595148,57,0.65512,44,0.595148,96,0.641716,41,0.696129,42,0.68768,74,0.658964,91,0.625649,90,0.581536,63,0.673479,91,0.625649,40,0.741053,70,0.231671,35,0.775094,29,0.733492,37,0.760199,38,0.73516,56,0.699507,95,0.649364,40,0.741053,36,0.727446,45,0.456972,57,0.65512,91,0.625649,43,0.681477,39,0.735191,95,0.649364,95,0.649364,78,0.590437,70,0.231671,73,0.687847,95,0.649364,37,0.760199,35,0.775094,44,0.595148,78,0.590437,33,0.725884,39,0.735191,95,0.649364,29,0.733492,92,0.665694,45,0.456972
63,38,0.73516,96,0.641716,92,0.665694,40,0.741053,32,0.724231,43,0.681477,91,0.625649,69,0.655095,42,0.68768,68,0.553297,57,0.65512,95,0.649364,43,0.681477,68,0.553297,91,0.625649,92,0.665694,74,0.658964,62,0.6771,92,0.665694,44,0.595148,91,0.625649,37,0.760199,36,0.727446,40,0.741053,37,0.760199,3,0.529015,78,0.590437,6,0.521209,42,0.68768,92,0.665694,36,0.727446,89,0.528122,68,0.553297,44,0.595148,96,0.641716,96,0.641716,90,0.581536,91,0.625649,76,0.645276,88,0.64553,40,0.741053,39,0.735191,29,0.733492,90,0.581536,35,0.775094,57,0.65512,75,0.644678,36,0.727446,95,0.649364,96,0.641716
64,44,0.595148,95,0.649364,96,0.641716,41,0.696129,35,0.775094,60,0.624609,92,0.665694,62,0.6771,39,0.735191,97,0.394429,29,0.733492,90,0.581536,3,0.529015,89,0.528122,92,0.665694,96,0.641716,46,0.0,60,0.624609,97,0.394429,57,0.65512,90,0.581536,40,0.741053,42,0.68768,44,0.595148,40,0.741053,11,0.339554,90,0.581536,57,0.65512,57,0.65512,96,0.641716,42,0.68768,92,0.665694,60,0.624609,57,0.65512,89,0.528122,78,0.590437,75,0.644678,92,0.665694,91,0.625649,75,0.644678,39,0.735191,37,0.760199,39,0.735191,75,0.644678,38,0.73516,36,0.727446,97,0.394429,42,0.68768,96,0.641716,97,0.394429
65,57,0.65512,90,0.581536,95,0.649364,3,0.529015,38,0.73516,89,0.528122,96,0.641716,67,0.558344,29,0.733492,43,0.681477,39,0.735191,75,0.644678,67,0.558344,43,0.681477,90,0.581536,95,0.649364,1,0.55386,67,0.558344,90,0.581536,39,0.735191,92,0.665694,44,0.595148,57,0.65512,41,0.696129,39,0.735191,70,0.231671,89,0.528122,10,0.368919,97,0.394429,95,0.649364,89,0.528122,90,0.581536,97,0.394429,36,0.727446,75,0.644678,5,0.506045,97,0.394429,90,0.581536,90,0.581536,43,0.681477,44,0.595148,40,0.741053,57,0.65512,97,0.394429,40,0.741053,42,0.68768,90,0.581536,57,0.65512,78,0.590437,95,0.649364
66,42,0.68768,84,0.397736,78,0.590437,56,0.699507,43,0.681477,90,0.581536,95,0.649364,64,0.427846,36,0.727446,60,0.624609,36,0.727446,97,0.394429,56,0.699507,60,0.624609,96,0.641716,78,0.590437,56,0.699507,75,0.644678,89,0.528122,29,0.733492,96,0.641716,39,0.735191,43,0.681477,4,0.444846,44,0.595148,43,0.681477,88,0.64553,43,0.681477,43,0.681477,78,0.590437,43,0.681477,96,0.641716,78,0.590437,42,0.68768,88,0.64553,67,0.558344,4,0.444846,96,0.641716,89,0.528122,60,0.624609,68,0.553297,44,0.595148,36,0.727446,1,0.55386,44,0.595148,84,0.397736,69,0.655095,97,0.394429,67,0.558344,92,0.665694
67,29,0.733492,88,0.64553,97,0.394429,60,0.624609,37,0.760199,67,0.558344,78,0.590437,4,0.444846,97,0.394429,6,0.521209,42,0.68768,89,0.528122,88,0.64553,97,0.394429,95,0.649364,90,0.581536,4,0.444846,97,0.394429,5,0.506045,36,0.727446,95,0.649364,29,0.733492,97,0.394429,43,0.681477,41,0.696129,60,0.624609,86,0.638409,89,0.528122,60,0.624609,97,0.394429,68,0.553297,75,0.644678,56,0.699507,3,0.529015,86,0.638409,75,0.644678,0,0.13848,95,0.649364,4,0.444846,68,0.553297,45,0.456972,57,0.65512,42,0.68768,88,0.64553,29,0.733492,43,0.681477,67,0.558344,43,0.681477,62,0.6771,91,0.625649
68,39,0.735191,86,0.638409,5,0.506045,43,0.681477,40,0.741053,4,0.444846,90,0.581536,97,0.394429,57,0.65512,49,0.368797,97,0.394429,88,0.64553,86,0.638409,78,0.590437,75,0.644678,97,0.394429,92,0.665694,89,0.528122,56,0.699507,42,0.68768,75,0.644678,36,0.727446,60,0.624609,56,0.699507,68,0.553297,68,0.553297,51,0.246653,5,0.506045,56,0.699507,56,0.699507,60,0.624609,95,0.649364,55,0.420117,60,0.624609,65,0.557771,88,0.64553,89,0.528122,75,0.644678,88,0.64553,4,0.444846,60,0.624609,36,0.727446,60,0.624609,86,0.638409,39,0.735191,60,0.624609,5,0.506045,60,0.624609,75,0.644678,90,0.581536
69,36,0.727446,51,0.246653,56,0.699507,68,0.553297,44,0.595148,97,0.394429,75,0.644678,88,0.64553,60,0.624609,56,0.699507,60,0.624609,86,0.638409,4,0.444846,5,0.506045,78,0.590437,80,0.47378,96,0.641716,88,0.64553,4,0.444846,60,0.624609,78,0.590437,57,0.65512,5,0.506045,5,0.506045,1,0.55386,84,0.397736,97,0.394429,60,0.624609,4,0.444846,3,0.529015,4,0.444846,78,0.590437,3,0.529015,89,0.528122,3,0.529015,86,0.638409,65,0.557771,78,0.590437,86,0.638409,3,0.529015,89,0.528122,42,0.68768,97,0.394429,0,0.13848,36,0.727446,97,0.394429,56,0.699507,56,0.699507,97,0.394429,89,0.528122
70,60,0.624609,12,0.0,75,0.644678,4,0.444846,41,0.696129,80,0.47378,97,0.394429,86,0.638409,3,0.529015,3,0.529015,6,0.521209,65,0.557771,47,0.0,56,0.699507,67,0.558344,75,0.644678,75,0.644678,86,0.638409,96,0.641716,51,0.246653,88,0.64553,60,0.624609,56,0.699507,51,0.246653,97,0.394429,67,0.558344,47,0.0,84,0.397736,51,0.246653,47,0.0,97,0.394429,67,0.558344,4,0.444846,56,0.699507,56,0.699507,65,0.557771,88,0.64553,89,0.528122,51,0.246653,97,0.394429,78,0.590437,60,0.624609,51,0.246653,4,0.444846,42,0.68768,56,0.699507,51,0.246653,3,0.529015,1,0.55386,56,0.699507
71,97,0.394429,56,0.699507,48,0.276438,87,0.218576,68,0.553297,51,0.246653,89,0.528122,89,0.528122,82,0.05735,4,0.444846,56,0.699507,56,0.699507,0,0.13848,51,0.246653,51,0.246653,89,0.528122,97,0.394429,65,0.557771,95,0.649364,6,0.521209,86,0.638409,45,0.456972,0,0.13848,64,0.427846,43,0.681477,78,0.590437,1,0.55386,56,0.699507,65,0.557771,75,0.644678,5,0.506045,56,0.699507,51,0.246653,4,0.444846,51,0.246653,64,0.427846,86,0.638409,88,0.64553,67,0.558344,51,0.246653,4,0.444846,89,0.528122,56,0.699507,56,0.699507,57,0.65512,5,0.506045,1,0.55386,4,0.444846,0,0.13848,88,0.64553
72,84,0.397736,4,0.444846,55,0.420117,1,0.55386,60,0.624609,70,0.231671,56,0.699507,0,0.13848,56,0.699507,47,0.0,5,0.506045,49,0.368797,49,0.368797,64,0.427846,48,0.276438,88,0.64553,95,0.649364,64,0.427846,88,0.64553,56,0.699507,97,0.394429,97,0.394429,48,0.276438,70,0.231671,3,0.529015,4,0.444846,65,0.557771,4,0.444846,81,0.544579,65,0.557771,56,0.699507,97,0.394429,64,0.427846,51,0.246653,84,0.397736,56,0.699507,64,0.427846,86,0.638409,64,0.427846,65,0.557771,97,0.394429,3,0.529015,5,0.506045,49,0.368797,43,0.681477,51,0.246653,0,0.13848,84,0.397736,64,0.427846,86,0.638409
73,56,0.699507,49,0.368797,49,0.368797,81,0.544579,55,0.420117,64,0.427846,4,0.444846,51,0.246653,84,0.397736,65,0.557771,4,0.444846,80,0.47378,87,0.218576,81,0.544579,65,0.557771,86,0.638409,78,0.590437,56,0.699507,86,0.638409,4,0.444846,1,0.55386,65,0.557771,65,0.557771,6,0.521209,56,0.699507,97,0.394429,70,0.231671,49,0.368797,82,0.05735,1,0.55386,65,0.557771,51,0.246653,0,0.13848,81,0.544579,47,0.0,51,0.246653,51,0.246653,84,0.397736,0,0.13848,81,0.544579,56,0.699507,56,0.699507,4,0.444846,65,0.557771,60,0.624609,70,0.231671,65,0.557771,49,0.368797,51,0.246653,64,0.427846
74,89,0.528122,1,0.55386,84,0.397736,65,0.557771,3,0.529015,6,0.521209,80,0.47378,81,0.544579,65,0.557771,51,0.246653,47,0.0,51,0.246653,65,0.557771,6,0.521209,81,0.544579,82,0.05735,64,0.427846,55,0.420117,0,0.13848,65,0.557771,0,0.13848,6,0.521209,81,0.544579,1,0.55386,4,0.444846,87,0.218576,6,0.521209,65,0.557771,70,0.231671,64,0.427846,70,0.231671,6,0.521209,87,0.218576,47,0.0,4,0.444846,47,0.0,56,0.699507,97,0.394429,81,0.544579,47,0.0,65,0.557771,51,0.246653,0,0.13848,51,0.246653,56,0.699507,4,0.444846,64,0.427846,65,0.557771,65,0.557771,6,0.521209
75,65,0.557771,0,0.13848,2,0.23795,70,0.231671,97,0.394429,10,0.368919,81,0.544579,80,0.47378,51,0.246653,81,0.544579,51,0.246653,81,0.544579,6,0.521209,1,0.55386,80,0.47378,65,0.557771,0,0.13848,11,0.339554,87,0.218576,1,0.55386,10,0.368919,56,0.699507,70,0.231671,0,0.13848,84,0.397736,6,0.521209,0,0.13848,51,0.246653,49,0.368797,0,0.13848,1,0.55386,48,0.276438,46,0.0,1,0.55386,6,0.521209,49,0.368797,49,0.368797,51,0.246653,65,0.557771,49,0.368797,81,0.544579,65,0.557771,81,0.544579,81,0.544579,55,0.420117,87,0.218576,55,0.420117,47,0.0,55,0.420117,55,0.420117
76,1,0.55386,87,0.218576,65,0.557771,6,0.521209,4,0.444846,87,0.218576,51,0.246653,82,0.05735,6,0.521209,11,0.339554,1,0.55386,82,0.05735,10,0.368919,0,0.13848,6,0.521209,49,0.368797,49,0.368797,81,0.544579,70,0.231671,0,0.13848,49,0.368797,11,0.339554,82,0.05735,82,0.05735,70,0.231671,55,0.420117,10,0.368919,55,0.420117,1,0.55386,55,0.420117,0,0.13848,55,0.420117,49,0.368797,0,0.13848,87,0.218576,81,0.544579,81,0.544579,6,0.521209,70,0.231671,87,0.218576,64,0.427846,47,0.0,47,0.0,80,0.47378,97,0.394429,6,0.521209,11,0.339554,10,0.368919,49,0.368797,51,0.246653
77,51,0.246653,93,0.0,64,0.427846,0,0.13848,51,0.246653,77,0.606331,82,0.05735,55,0.420117,55,0.420117,64,0.427846,0,0.13848,77,0.606331,11,0.339554,11,0.339554,10,0.368919,51,0.246653,55,0.420117,80,0.47378,77,0.606331,82,0.05735,87,0.218576,1,0.55386,55,0.420117,87,0.218576,6,0.521209,12,0.0,81,0.544579,98,0.0,0,0.13848,11,0.339554,49,0.368797,11,0.339554,8,0.0,82,0.05735,55,0.420117,80,0.47378,80,0.47378,4,0.444846,55,0.420117,1,0.55386,82,0.05735,6,0.521209,55,0.420117,48,0.276438,6,0.521209,1,0.55386,87,0.218576,51,0.246653,81,0.544579,1,0.55386
78,0,0.13848,55,0.420117,77,0.606331,10,0.368919,11,0.339554,84,0.397736,55,0.420117,48,0.276438,1,0.55386,77,0.606331,55,0.420117,84,0.397736,93,0.0,49,0.368797,77,0.606331,64,0.427846,10,0.368919,82,0.05735,84,0.397736,55,0.420117,6,0.521209,84,0.397736,6,0.521209,49,0.368797,55,0.420117,49,0.368797,80,0.47378,11,0.339554,11,0.339554,87,0.218576,87,0.218576,81,0.544579,10,0.368919,99,0.0,81,0.544579,82,0.05735,85,0.0,48,0.276438,49,0.368797,55,0.420117,55,0.420117,1,0.55386,82,0.05735,82,0.05735,4,0.444846,0,0.13848,49,0.368797,1,0.55386,80,0.47378,11,0.339554
79,81,0.544579,98,0.0,80,0.47378,49,0.368797,1,0.55386,11,0.339554,48,0.276438,6,0.521209,0,0.13848,84,0.397736,81,0.544579,55,0.420117,81,0.544579,87,0.218576,84,0.397736,77,0.606331,47,0.0,77,0.606331,55,0.420117,11,0.339554,11,0.339554,4,0.444846,11,0.339554,93,0.0,87,0.218576,83,0.085345,82,0.05735,2,0.23795,99,0.0,49,0.368797,55,0.420117,80,0.47378,94,0.0,10,0.368919,82,0.05735,55,0.420117,82,0.05735,87,0.218576,6,0.521209,0,0.13848,1,0.55386,0,0.13848,11,0.339554,55,0.420117,51,0.246653,93,0.0,93,0.0,0,0.13848,82,0.05735,87,0.218576
80,10,0.368919,65,0.557771,11,0.339554,11,0.339554,0,0.13848,82,0.05735,77,0.606331,85,0.0,11,0.339554,10,0.368919,82,0.05735,11,0.339554,80,0.47378,82,0.05735,82,0.05735,84,0.397736,11,0.339554,84,0.397736,10,0.368919,77,0.606331,81,0.544579,0,0.13848,77,0.606331,10,0.368919,10,0.368919,1,0.55386,49,0.368797,87,0.218576,77,0.606331,81,0.544579,77,0.606331,82,0.05735,47,0.0,70,0.231671,10,0.368919,87,0.218576,93,0.0,55,0.420117,77,0.606331,82,0.05735,11,0.339554,87,0.218576,49,0.368797,11,0.339554,11,0.339554,46,0.0,70,0.231671,70,0.231671,11,0.339554,10,0.368919
81,93,0.0,11,0.339554,99,0.0,77,0.606331,82,0.05735,1,0.55386,84,0.397736,11,0.339554,49,0.368797,82,0.05735,87,0.218576,10,0.368919,77,0.606331,10,0.368919,11,0.339554,11,0.339554,81,0.544579,93,0.0,47,0.0,84,0.397736,80,0.47378,55,0.420117,84,0.397736,77,0.606331,51,0.246653,0,0.13848,87,0.218576,81,0.544579,84,0.397736,80,0.47378,84,0.397736,77,0.606331,6,0.521209,11,0.339554,70,0.231671,2,0.23795,55,0.420117,81,0.544579,84,0.397736,93,0.0,52,0.225159,49,0.368797,87,0.218576,70,0.231671,10,0.368919,11,0.339554,77,0.606331,11,0.339554,54,0.0,84,0.397736
82,82,0.05735,8,0.0,51,0.246653,82,0.05735,10,0.368919,93,0.0,11,0.339554,2,0.23795,93,0.0,1,0.55386,10,0.368919,93,0.0,82,0.05735,98,0.0,49,0.368797,10,0.368919,80,0.47378,99,0.0,49,0.368797,49,0.368797,82,0.05735,48,0.276438,49,0.368797,84,0.397736,81,0.544579,81,0.544579,11,0.339554,82,0.05735,93,0.0,82,0.05735,93,0.0,84,0.397736,11,0.339554,93,0.0,1,0.55386,93,0.0,98,0.0,82,0.05735,82,0.05735,11,0.339554,54,0.0,10,0.368919,77,0.606331,77,0.606331,1,0.55386,49,0.368797,80,0.47378,81,0.544579,77,0.606331,77,0.606331
83,49,0.368797,81,0.544579,93,0.0,93,0.0,87,0.218576,94,0.0,93,0.0,77,0.606331,8,0.0,93,0.0,11,0.339554,79,0.0,99,0.0,77,0.606331,54,0.0,12,0.0,82,0.05735,94,0.0,81,0.544579,87,0.218576,51,0.246653,10,0.368919,93,0.0,47,0.0,82,0.05735,82,0.05735,77,0.606331,93,0.0,54,0.0,77,0.606331,46,0.0,10,0.368919,77,0.606331,77,0.606331,93,0.0,10,0.368919,10,0.368919,10,0.368919,10,0.368919,77,0.606331,77,0.606331,93,0.0,84,0.397736,93,0.0,93,0.0,47,0.0,84,0.397736,82,0.05735,84,0.397736,80,0.47378
84,94,0.0,82,0.05735,54,0.0,94,0.0,93,0.0,54,0.0,1,0.55386,70,0.231671,99,0.0,70,0.231671,93,0.0,1,0.55386,54,0.0,84,0.397736,99,0.0,85,0.0,77,0.606331,2,0.23795,94,0.0,98,0.0,77,0.606331,82,0.05735,46,0.0,99,0.0,11,0.339554,10,0.368919,84,0.397736,1,0.55386,8,0.0,70,0.231671,99,0.0,87,0.218576,84,0.397736,84,0.397736,94,0.0,77,0.606331,99,0.0,47,0.0,94,0.0,70,0.231671,84,0.397736,70,0.231671,10,0.368919,10,0.368919,48,0.276438,8,0.0,81,0.544579,93,0.0,87,0.218576,81,0.544579
85,99,0.0,94,0.0,85,0.0,85,0.0,48,0.276438,48,0.276438,85,0.0,94,0.0,52,0.225159,94,0.0,54,0.0,85,0.0,94,0.0,94,0.0,87,0.218576,93,0.0,84,0.397736,8,0.0,99,0.0,99,0.0,84,0.397736,8,0.0,94,0.0,94,0.0,0,0.13848,94,0.0,85,0.0,94,0.0,94,0.0,10,0.368919,54,0.0,52,0.225159,99,0.0,94,0.0,8,0.0,84,0.397736,77,0.606331,49,0.368797,85,0.0,8,0.0,87,0.218576,98,0.0,93,0.0,94,0.0,8,0.0,94,0.0,99,0.0,94,0.0,99,0.0,93,0.0
86,8,0.0,46,0.0,1,0.55386,52,0.225159,2,0.23795,2,0.23795,94,0.0,47,0.0,2,0.23795,99,0.0,99,0.0,94,0.0,8,0.0,85,0.0,8,0.0,1,0.55386,52,0.225159,52,0.225159,54,0.0,2,0.23795,99,0.0,2,0.23795,47,0.0,8,0.0,93,0.0,54,0.0,54,0.0,8,0.0,87,0.218576,93,0.0,8,0.0,98,0.0,54,0.0,54,0.0,46,0.0,99,0.0,84,0.397736,99,0.0,54,0.0,94,0.0,49,0.368797,8,0.0,46,0.0,85,0.0,99,0.0,81,0.544579,8,0.0,99,0.0,93,0.0,52,0.225159
87,48,0.276438,99,0.0,81,0.544579,48,0.276438,52,0.225159,99,0.0,53,0.0,8,0.0,46,0.0,54,0.0,94,0.0,46,0.0,52,0.225159,99,0.0,94,0.0,94,0.0,94,0.0,46,0.0,46,0.0,46,0.0,54,0.0,52,0.225159,52,0.225159,52,0.225159,47,0.0,8,0.0,99,0.0,46,0.0,47,0.0,94,0.0,48,0.276438,94,0.0,2,0.23795,8,0.0,99,0.0,46,0.0,94,0.0,94,0.0,8,0.0,99,0.0,8,0.0,46,0.0,99,0.0,99,0.0,52,0.225159,54,0.0,54,0.0,48,0.276438,8,0.0,48,0.276438
88,2,0.23795,48,0.276438,83,0.085345,46,0.0,94,0.0,52,0.225159,2,0.23795,99,0.0,53,0.0,46,0.0,52,0.225159,52,0.225159,2,0.23795,52,0.225159,52,0.225159,98,0.0,48,0.276438,79,0.0,52,0.225159,52,0.225159,85,0.0,94,0.0,99,0.0,54,0.0,94,0.0,46,0.0,46,0.0,52,0.225159,46,0.0,99,0.0,52,0.225159,53,0.0,85,0.0,52,0.225159,48,0.276438,8,0.0,47,0.0,1,0.55386,87,0.218576,46,0.0,53,0.0,52,0.225159,52,0.225159,47,0.0,2,0.23795,85,0.0,52,0.225159,87,0.218576,2,0.23795,2,0.23795
89,9,0.142527,52,0.225159,53,0.0,99,0.0,47,0.0,9,0.142527,9,0.142527,52,0.225159,9,0.142527,52,0.225159,70,0.231671,99,0.0,48,0.276438,48,0.276438,47,0.0,2,0.23795,70,0.231671,48,0.276438,2,0.23795,9,0.142527,79,0.0,47,0.0,2,0.23795,2,0.23795,54,0.0,52,0.225159,8,0.0,9,0.142527,2,0.23795,54,0.0,85,0.0,70,0.231671,52,0.225159,46,0.0,52,0.225159,9,0.142527,52,0.225159,54,0.0,52,0.225159,52,0.225159,2,0.23795,2,0.23795,48,0.276438,87,0.218576,46,0.0,83,0.085345,2,0.23795,8,0.0,46,0.0,70,0.231671
